GKZ,Gebietsname,Wahlberechtigte,stimmen_abg,stimmen_ung,stimmen_guel,candidate,result_abs,result_pct,bland,bezirk,sprengl,wahlkarte
G41813,Neukirchen bei Lambach,740,398,9,389,Gerald Grosz,20,5.141388174807198,Oberösterreich,FALSE,TRUE,FALSE
G41813,Neukirchen bei Lambach,740,398,9,389,Dr. Walter Rosenkranz,69,17.737789203084834,Oberösterreich,FALSE,TRUE,FALSE
G41813,Neukirchen bei Lambach,740,398,9,389,Heinrich Staudinger,8,2.056555269922879,Oberösterreich,FALSE,TRUE,FALSE
G41813,Neukirchen bei Lambach,740,398,9,389,Dr. Alexander Van der Bellen,213,54.75578406169666,Oberösterreich,FALSE,TRUE,FALSE
G41813,Neukirchen bei Lambach,740,398,9,389,Dr. Tassilo Wallentin,38,9.768637532133676,Oberösterreich,FALSE,TRUE,FALSE
G41813,Neukirchen bei Lambach,740,398,9,389,Dr. Dominik Wlazny,34,8.740359897172237,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Dr. Michael Brunner,23,3.2078103207810322,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Gerald Grosz,25,3.486750348675035,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Dr. Walter Rosenkranz,145,20.2231520223152,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Heinrich Staudinger,14,1.9525801952580195,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Dr. Alexander Van der Bellen,384,53.55648535564853,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Dr. Tassilo Wallentin,80,11.157601115760112,Oberösterreich,FALSE,TRUE,FALSE
G41814,Offenhausen,1259,736,19,717,Dr. Dominik Wlazny,46,6.4156206415620645,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Dr. Michael Brunner,6,1.3605442176870748,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Gerald Grosz,25,5.6689342403628125,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Dr. Walter Rosenkranz,105,23.809523809523807,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Heinrich Staudinger,9,2.0408163265306123,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Dr. Alexander Van der Bellen,246,55.78231292517006,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Dr. Tassilo Wallentin,20,4.535147392290249,Oberösterreich,FALSE,TRUE,FALSE
G41815,Pennewang,755,457,16,441,Dr. Dominik Wlazny,30,6.802721088435375,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Dr. Michael Brunner,22,1.7377567140600316,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Gerald Grosz,98,7.740916271721959,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Dr. Walter Rosenkranz,281,22.195892575039494,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Heinrich Staudinger,24,1.8957345971563981,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Dr. Alexander Van der Bellen,659,52.05371248025277,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Dr. Tassilo Wallentin,102,8.056872037914692,Oberösterreich,FALSE,TRUE,FALSE
G41816,Pichl bei Wels,2219,1291,25,1266,Dr. Dominik Wlazny,80,6.31911532385466,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Dr. Michael Brunner,25,2.6205450733752618,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Gerald Grosz,79,8.280922431865829,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Dr. Walter Rosenkranz,262,27.463312368972748,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Heinrich Staudinger,9,0.9433962264150944,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Dr. Alexander Van der Bellen,435,45.59748427672956,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Dr. Tassilo Wallentin,84,8.80503144654088,Oberösterreich,FALSE,TRUE,FALSE
G41817,Sattledt,1929,996,42,954,Dr. Dominik Wlazny,60,6.289308176100629,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Dr. Michael Brunner,26,4.227642276422764,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Gerald Grosz,42,6.829268292682928,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Dr. Walter Rosenkranz,112,18.211382113821138,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Heinrich Staudinger,11,1.788617886178862,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Dr. Alexander Van der Bellen,298,48.45528455284553,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Dr. Tassilo Wallentin,65,10.569105691056912,Oberösterreich,FALSE,TRUE,FALSE
G41818,Schleißheim,1049,628,13,615,Dr. Dominik Wlazny,61,9.91869918699187,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Dr. Michael Brunner,12,1.3303769401330376,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Gerald Grosz,61,6.762749445676275,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Dr. Walter Rosenkranz,221,24.501108647450113,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Heinrich Staudinger,30,3.325942350332594,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Dr. Alexander Van der Bellen,442,49.00221729490023,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Dr. Tassilo Wallentin,77,8.536585365853659,Oberösterreich,FALSE,TRUE,FALSE
G41819,Sipbachzell,1652,924,22,902,Dr. Dominik Wlazny,59,6.541019955654102,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Dr. Michael Brunner,30,1.786777843954735,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Gerald Grosz,136,8.100059559261465,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Dr. Walter Rosenkranz,425,25.312686122692078,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Heinrich Staudinger,27,1.6081000595592614,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Dr. Alexander Van der Bellen,790,47.05181655747469,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Dr. Tassilo Wallentin,131,7.802263251935676,Oberösterreich,FALSE,TRUE,FALSE
G41820,Stadl-Paura,3548,1721,42,1679,Dr. Dominik Wlazny,140,8.338296605122096,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Dr. Michael Brunner,12,1.1450381679389312,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Gerald Grosz,80,7.633587786259542,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Dr. Walter Rosenkranz,274,26.14503816793893,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Heinrich Staudinger,23,2.1946564885496183,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Dr. Alexander Van der Bellen,512,48.854961832061065,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Dr. Tassilo Wallentin,74,7.061068702290077,Oberösterreich,FALSE,TRUE,FALSE
G41821,Steinerkirchen an der Traun,1928,1071,23,1048,Dr. Dominik Wlazny,73,6.965648854961833,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Dr. Michael Brunner,13,1.3756613756613756,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Gerald Grosz,47,4.973544973544974,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Dr. Walter Rosenkranz,317,33.544973544973544,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Heinrich Staudinger,5,0.5291005291005291,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Dr. Alexander Van der Bellen,422,44.65608465608465,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Dr. Tassilo Wallentin,66,6.984126984126984,Oberösterreich,FALSE,TRUE,FALSE
G41822,Steinhaus,1950,980,35,945,Dr. Dominik Wlazny,75,7.936507936507936,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Dr. Michael Brunner,47,2.2585295530994713,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Gerald Grosz,82,3.940413262854397,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Dr. Walter Rosenkranz,390,18.740989908697742,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Heinrich Staudinger,31,1.4896684286400768,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Dr. Alexander Van der Bellen,1230,59.10619894281596,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Dr. Tassilo Wallentin,164,7.880826525708794,Oberösterreich,FALSE,TRUE,FALSE
G41823,Thalheim bei Wels,4070,2141,60,2081,Dr. Dominik Wlazny,137,6.583373378183566,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Dr. Michael Brunner,32,2.064516129032258,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Gerald Grosz,105,6.774193548387098,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Dr. Walter Rosenkranz,365,23.548387096774192,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Heinrich Staudinger,24,1.5483870967741935,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Dr. Alexander Van der Bellen,772,49.806451612903224,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Dr. Tassilo Wallentin,137,8.838709677419356,Oberösterreich,FALSE,TRUE,FALSE
G41824,Weißkirchen an der Traun,2713,1590,40,1550,Dr. Dominik Wlazny,115,7.419354838709677,Oberösterreich,FALSE,TRUE,FALSE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Dr. Michael Brunner,171,1.9181155356141333,Oberösterreich,FALSE,TRUE,TRUE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Gerald Grosz,396,4.441951766685362,Oberösterreich,FALSE,TRUE,TRUE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Dr. Walter Rosenkranz,1543,17.30790802019069,Oberösterreich,FALSE,TRUE,TRUE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Heinrich Staudinger,182,2.0415030846887268,Oberösterreich,FALSE,TRUE,TRUE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Dr. Alexander Van der Bellen,5252,58.9119461581604,Oberösterreich,FALSE,TRUE,TRUE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Dr. Tassilo Wallentin,711,7.975322490185081,Oberösterreich,FALSE,TRUE,TRUE
G41899,Wahlkarten - Wels-Land,0,9079,164,8915,Dr. Dominik Wlazny,660,7.403252944475602,Oberösterreich,FALSE,TRUE,TRUE
G50000,Salzburg,392684,260828,6726,254102,Dr. Michael Brunner,5060,1.9913263177779004,Salzburg,FALSE,FALSE,FALSE
G50000,Salzburg,392684,260828,6726,254102,Gerald Grosz,11111,4.372653501349852,Salzburg,FALSE,FALSE,FALSE
G50000,Salzburg,392684,260828,6726,254102,Dr. Walter Rosenkranz,42855,16.865274574777057,Salzburg,FALSE,FALSE,FALSE
G50000,Salzburg,392684,260828,6726,254102,Heinrich Staudinger,4209,1.656421437060708,Salzburg,FALSE,FALSE,FALSE
G50000,Salzburg,392684,260828,6726,254102,Dr. Alexander Van der Bellen,152200,59.8972066335566,Salzburg,FALSE,FALSE,FALSE
G50000,Salzburg,392684,260828,6726,254102,Dr. Tassilo Wallentin,22222,8.745307002699704,Salzburg,FALSE,FALSE,FALSE
G50000,Salzburg,392684,260828,6726,254102,Dr. Dominik Wlazny,16445,6.471810532778176,Salzburg,FALSE,FALSE,FALSE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Dr. Michael Brunner,863,1.9521795190806885,Salzburg,FALSE,FALSE,TRUE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Gerald Grosz,1336,3.0221458140113557,Salzburg,FALSE,FALSE,TRUE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Dr. Walter Rosenkranz,4680,10.586558689800258,Salzburg,FALSE,FALSE,TRUE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Heinrich Staudinger,826,1.8684823670459432,Salzburg,FALSE,FALSE,TRUE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Dr. Alexander Van der Bellen,30505,69.00490872486257,Salzburg,FALSE,FALSE,TRUE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Dr. Tassilo Wallentin,3081,6.96948447078517,Salzburg,FALSE,FALSE,TRUE
G50099,Wahlkarten - Salzburg,0,44804,597,44207,Dr. Dominik Wlazny,2916,6.596240414414006,Salzburg,FALSE,FALSE,TRUE
G50100,Salzburg Stadt,96492,58575,772,57803,Dr. Michael Brunner,1055,1.8251647838347491,Salzburg,TRUE,FALSE,FALSE
G50100,Salzburg Stadt,96492,58575,772,57803,Gerald Grosz,1876,3.2455062886009376,Salzburg,TRUE,FALSE,FALSE
G50100,Salzburg Stadt,96492,58575,772,57803,Dr. Walter Rosenkranz,7344,12.705222912305588,Salzburg,TRUE,FALSE,FALSE
G50100,Salzburg Stadt,96492,58575,772,57803,Heinrich Staudinger,910,1.5743127519332907,Salzburg,TRUE,FALSE,FALSE
G50100,Salzburg Stadt,96492,58575,772,57803,Dr. Alexander Van der Bellen,38538,66.6712800373683,Salzburg,TRUE,FALSE,FALSE
G50100,Salzburg Stadt,96492,58575,772,57803,Dr. Tassilo Wallentin,4477,7.745272736709167,Salzburg,TRUE,FALSE,FALSE
G50100,Salzburg Stadt,96492,58575,772,57803,Dr. Dominik Wlazny,3603,6.2332404892479625,Salzburg,TRUE,FALSE,FALSE
G50101,Salzburg,96492,45221,656,44565,Dr. Michael Brunner,846,1.8983507236620667,Salzburg,FALSE,TRUE,FALSE
G50101,Salzburg,96492,45221,656,44565,Gerald Grosz,1627,3.6508470773028163,Salzburg,FALSE,TRUE,FALSE
G50101,Salzburg,96492,45221,656,44565,Dr. Walter Rosenkranz,6343,14.233142600695615,Salzburg,FALSE,TRUE,FALSE
G50101,Salzburg,96492,45221,656,44565,Heinrich Staudinger,696,1.5617637159205655,Salzburg,FALSE,TRUE,FALSE
G50101,Salzburg,96492,45221,656,44565,Dr. Alexander Van der Bellen,28537,64.03455626612813,Salzburg,FALSE,TRUE,FALSE
G50101,Salzburg,96492,45221,656,44565,Dr. Tassilo Wallentin,3728,8.365309099068776,Salzburg,FALSE,TRUE,FALSE
G50101,Salzburg,96492,45221,656,44565,Dr. Dominik Wlazny,2788,6.256030517222035,Salzburg,FALSE,TRUE,FALSE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Dr. Michael Brunner,209,1.5787883366067381,Salzburg,FALSE,TRUE,TRUE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Gerald Grosz,249,1.8809487838042,Salzburg,FALSE,TRUE,TRUE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Dr. Walter Rosenkranz,1001,7.561565191116483,Salzburg,FALSE,TRUE,TRUE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Heinrich Staudinger,214,1.616558392506421,Salzburg,FALSE,TRUE,TRUE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Dr. Alexander Van der Bellen,10001,75.5476658105454,Salzburg,FALSE,TRUE,TRUE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Dr. Tassilo Wallentin,749,5.657954373772474,Salzburg,FALSE,TRUE,TRUE
G50199,Wahlkarten - Salzburg Stadt,0,13354,116,13238,Dr. Dominik Wlazny,815,6.156519111648285,Salzburg,FALSE,TRUE,TRUE
G50200,Hallein,43445,30307,960,29347,Dr. Michael Brunner,703,2.3954748355879647,Salzburg,TRUE,FALSE,FALSE
G50200,Hallein,43445,30307,960,29347,Gerald Grosz,1315,4.480866868845197,Salzburg,TRUE,FALSE,FALSE
G50200,Hallein,43445,30307,960,29347,Dr. Walter Rosenkranz,5372,18.30510784748015,Salzburg,TRUE,FALSE,FALSE
G50200,Hallein,43445,30307,960,29347,Heinrich Staudinger,622,2.11946706648039,Salzburg,TRUE,FALSE,FALSE
G50200,Hallein,43445,30307,960,29347,Dr. Alexander Van der Bellen,17101,58.271714314921454,Salzburg,TRUE,FALSE,FALSE
G50200,Hallein,43445,30307,960,29347,Dr. Tassilo Wallentin,2410,8.212083006780931,Salzburg,TRUE,FALSE,FALSE
G50200,Hallein,43445,30307,960,29347,Dr. Dominik Wlazny,1824,6.215286059903908,Salzburg,TRUE,FALSE,FALSE
G50201,Abtenau,4486,2878,139,2739,Dr. Michael Brunner,64,2.3366192040890836,Salzburg,FALSE,TRUE,FALSE
G50201,Abtenau,4486,2878,139,2739,Gerald Grosz,112,4.089083607155896,Salzburg,FALSE,TRUE,FALSE
G50201,Abtenau,4486,2878,139,2739,Dr. Walter Rosenkranz,542,19.788243884629427,Salzburg,FALSE,TRUE,FALSE
G50201,Abtenau,4486,2878,139,2739,Heinrich Staudinger,69,2.5191675794085433,Salzburg,FALSE,TRUE,FALSE
G50201,Abtenau,4486,2878,139,2739,Dr. Alexander Van der Bellen,1619,59.109163928441035,Salzburg,FALSE,TRUE,FALSE
G50201,Abtenau,4486,2878,139,2739,Dr. Tassilo Wallentin,213,7.776560788608982,Salzburg,FALSE,TRUE,FALSE
G50201,Abtenau,4486,2878,139,2739,Dr. Dominik Wlazny,120,4.381161007667032,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Dr. Michael Brunner,43,2.421171171171171,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Gerald Grosz,73,4.110360360360361,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Dr. Walter Rosenkranz,329,18.524774774774773,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Heinrich Staudinger,39,2.195945945945946,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Dr. Alexander Van der Bellen,1005,56.58783783783784,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Dr. Tassilo Wallentin,157,8.84009009009009,Salzburg,FALSE,TRUE,FALSE
G50202,Adnet,2838,1843,67,1776,Dr. Dominik Wlazny,130,7.31981981981982,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Dr. Michael Brunner,23,2.3,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Gerald Grosz,37,3.6999999999999997,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Dr. Walter Rosenkranz,186,18.6,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Heinrich Staudinger,10,1,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Dr. Alexander Van der Bellen,636,63.6,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Dr. Tassilo Wallentin,64,6.4,Salzburg,FALSE,TRUE,FALSE
G50203,Annaberg-Lungötz,1689,1045,45,1000,Dr. Dominik Wlazny,44,4.3999999999999995,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Dr. Michael Brunner,59,3.2924107142857144,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Gerald Grosz,80,4.464285714285714,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Dr. Walter Rosenkranz,319,17.801339285714285,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Heinrich Staudinger,34,1.8973214285714284,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Dr. Alexander Van der Bellen,1011,56.41741071428571,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Dr. Tassilo Wallentin,169,9.430803571428571,Salzburg,FALSE,TRUE,FALSE
G50204,Golling an der Salzach,3032,1851,59,1792,Dr. Dominik Wlazny,120,6.696428571428571,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Dr. Michael Brunner,158,2.1188145366769477,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Gerald Grosz,419,5.618881587769881,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Dr. Walter Rosenkranz,1474,19.766662196593803,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Heinrich Staudinger,107,1.4348933887622368,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Dr. Alexander Van der Bellen,4209,56.4436100308435,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Dr. Tassilo Wallentin,604,8.099772026284029,Salzburg,FALSE,TRUE,FALSE
G50205,Hallein,13843,7631,174,7457,Dr. Dominik Wlazny,486,6.517366233069599,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Dr. Michael Brunner,22,4.631578947368421,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Gerald Grosz,18,3.7894736842105265,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Dr. Walter Rosenkranz,109,22.94736842105263,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Heinrich Staudinger,11,2.3157894736842106,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Dr. Alexander Van der Bellen,248,52.21052631578947,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Dr. Tassilo Wallentin,35,7.368421052631578,Salzburg,FALSE,TRUE,FALSE
G50206,Krispl,711,494,19,475,Dr. Dominik Wlazny,32,6.7368421052631575,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Dr. Michael Brunner,80,2.56,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Gerald Grosz,155,4.96,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Dr. Walter Rosenkranz,617,19.744,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Heinrich Staudinger,94,3.008,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Dr. Alexander Van der Bellen,1699,54.368,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Dr. Tassilo Wallentin,287,9.184000000000001,Salzburg,FALSE,TRUE,FALSE
G50207,Kuchl,5460,3245,120,3125,Dr. Dominik Wlazny,193,6.176,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Dr. Michael Brunner,33,1.6992790937178166,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Gerald Grosz,56,2.883625128733265,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Dr. Walter Rosenkranz,333,17.147270854788875,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Heinrich Staudinger,37,1.905252317198764,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Dr. Alexander Van der Bellen,1196,61.585993820803296,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Dr. Tassilo Wallentin,161,8.290422245108136,Salzburg,FALSE,TRUE,FALSE
G50208,Oberalm,3259,1987,45,1942,Dr. Dominik Wlazny,126,6.488156539649846,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Dr. Michael Brunner,19,1.0832383124287344,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Gerald Grosz,72,4.104903078677309,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Dr. Walter Rosenkranz,252,14.367160775370582,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Heinrich Staudinger,43,2.451539338654504,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Dr. Alexander Van der Bellen,1112,63.397947548460664,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Dr. Tassilo Wallentin,147,8.38084378563284,Salzburg,FALSE,TRUE,FALSE
G50209,Puch bei Hallein,3439,1804,50,1754,Dr. Dominik Wlazny,109,6.214367160775371,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Dr. Michael Brunner,8,1.9753086419753085,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Gerald Grosz,24,5.9259259259259265,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Dr. Walter Rosenkranz,71,17.530864197530864,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Heinrich Staudinger,10,2.4691358024691357,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Dr. Alexander Van der Bellen,228,56.2962962962963,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Dr. Tassilo Wallentin,39,9.62962962962963,Salzburg,FALSE,TRUE,FALSE
G50210,Rußbach am Paß Gschütt,629,424,19,405,Dr. Dominik Wlazny,25,6.172839506172839,Salzburg,FALSE,TRUE,FALSE
G50211,Sankt Koloman,1368,963,68,895,Dr. Michael Brunner,29,3.2402234636871508,Salzburg,FALSE,TRUE,FALSE
